saved_at_utc,mode,particle,backend,observable_name,encoding_kind,symmetry_protection,allow_backend_switch,allow_symmetry_toggle,shots,estimate,standard_error,good_counts,target_probability,epsilon,max_iterations,mass_bins,max_shots,max_bins,mass_center,mass_low,mass_high,mass_min,mass_max,good_bin_count,exact_classical_probability,binned_classical_probability,discretization_error,quantum_vs_exact,quantum_vs_binned,quantum_vs_exact_sigma,within_2sigma_of_exact,converged,stopping_reason,iterations_run,final_error,final_error_abs,final_error_corrected,final_error_abs_corrected,circuit_qubits,circuit_depth,circuit_bins,distinct_bins_observed,ops_sx,ops_rz,ops_cz,ops_reset,ops_measure,ops_barrier,ops_total,first_iteration_error_abs,best_iteration_error_abs,mean_iteration_error_abs,last_iteration_error_abs,error_improvement_abs,max_iteration_shots,total_iteration_shots
2026-05-28T14:25:35.689257+00:00,adaptive_snapshot,z_boson,ibm_fez,z_boson_mass_window,binary_qubits,none,False,False,1024.0,0.10546875,0.009598639469297723,108.0,0.09355952559675725,0.01,20.0,0.0,0.0,0.0,91.1876,76.1876,106.1876,2.00008,109.999,10,0.09355952559675725,0.1018866036130711,0.008327078016313855,0.011909224403242755,0.0035821463869289,1.2407200459331436,True,True,within_statistical_uncertainty,1.0,0.011909224403242755,0.011909224403242755,0.0,0.011909224403242755,5.0,168.0,0.0,0.0,104,79,47,5,5,1,241,0.011909224403242755,0.011909224403242755,0.011909224403242755,0.011909224403242755,0.0,1024.0,1024.0
2026-05-28T14:26:33.791977+00:00,adaptive_snapshot,z_boson,ibm_fez,z_boson_mass_window,binary_qubits,none,False,False,1024.0,0.09765625,0.009276540621075845,100.0,0.09355952559675725,0.01,20.0,0.0,0.0,0.0,91.1876,76.1876,106.1876,2.00008,109.999,10,0.09355952559675725,0.1018866036130711,0.008327078016313855,0.004096724403242755,-0.0042303536130711,0.441621997960662,True,True,epsilon_met,1.0,0.004096724403242755,0.004096724403242755,0.0,0.004096724403242755,5.0,191.0,0.0,0.0,137,86,65,5,5,1,299,0.004096724403242755,0.004096724403242755,0.004096724403242755,0.004096724403242755,0.0,1024.0,1024.0
2026-05-28T14:32:10.362843+00:00,adaptive_snapshot,z_boson,ibm_kingston,z_boson_mass_window,binary_qubits,none,False,False,1024.0,0.095703125,0.00919323996212464,98.0,0.09355952559675725,0.01,10.0,0.0,0.0,0.0,91.1876,76.1876,106.1876,2.00008,109.999,10,0.09355952559675725,0.1018866036130711,0.008327078016313855,0.0021435994032427547,-0.0061834786130711,0.23317126628633653,True,True,epsilon_met,1.0,0.0021435994032427547,0.0021435994032427547,0.0,0.0021435994032427547,5.0,191.0,0.0,0.0,137,86,65,5,5,1,299,0.0021435994032427547,0.0021435994032427547,0.0021435994032427547,0.0021435994032427547,0.0,1024.0,1024.0
2026-05-28T14:34:26.823501+00:00,adaptive_snapshot,z_boson,ibm_kingston,z_boson_mass_window,binary_qubits,none,False,False,4096.0,0.0986328125,0.004658880884219373,404.0,0.09355952559675725,1e-06,10.0,0.0,0.0,0.0,91.1876,76.1876,106.1876,2.00008,109.999,10,0.09355952559675725,0.1018866036130711,0.008327078016313855,0.005073286903242755,-0.0032537911130711,1.0889496918513335,True,True,within_statistical_uncertainty,3.0,0.005073286903242755,0.005073286903242755,0.0,0.005073286903242755,5.0,189.0,0.0,0.0,138,85,65,5,5,1,299,0.015815474403242755,0.005073286903242755,0.01402510981990942,0.005073286903242755,0.0107421875,4096.0,7168.0
2026-05-28T14:49:44.152646+00:00,adaptive_snapshot,z_boson,ibm_kingston,z_boson_mass_window,binary_qubits,none,False,False,16384.0,0.12744140625,0.002605209228817697,2088.0,0.09355952559675725,1e-06,20.0,0.0,0.0,0.0,91.1876,76.1876,106.1876,2.00008,109.999,10,0.09355952559675725,0.1018866036130711,0.008327078016313855,0.033881880653242755,0.0255548026369289,13.00543552450838,False,False,max_iterations,20.0,0.033881880653242755,0.033881880653242755,0.0,0.033881880653242755,5.0,195.0,0.0,0.0,108,86,50,5,5,1,255,0.024604536903242755,0.00025150955949275466,0.012071071751320656,0.033881880653242755,-0.00927734375,16384.0,277504.0
2026-05-28T15:15:15.621987+00:00,adaptive_snapshot,z_boson,ibm_kingston,z_boson_mass_window,binary_qubits,none,True,True,1024.0,0.1025390625,0.009479871931493621,105.0,0.09355952559675725,1e-06,10.0,256.0,65536.0,256.0,91.1876,76.1876,106.1876,2.00008,109.999,10,0.09355952559675725,0.1018866036130711,0.008327078016313855,0.008979536903242755,0.0006524588869289,0.947221330428666,True,False,cost_exceeds_expected_gain,1.0,0.008979536903242755,0.008979536903242755,-0.004720052083333329,0.004720052083333329,5.0,182.0,32.0,32.0,95,84,44,5,5,1,234,0.008979536903242755,0.008979536903242755,0.008979536903242755,0.008979536903242755,0.0,1024.0,1024.0
2026-05-28T15:37:43.216190+00:00,adaptive_snapshot,auto,ibm_kingston,z_boson_mass_window,binary_qubits,none,True,True,16384.0,0.729736328125,0.0034694996686003045,11956.0,0.7582,1e-05,20.0,256.0,65536.0,256.0,91.1876,76.1876,106.1876,60.001986442179074,119.96743874500565,17,0.7582,0.7765,0.018299999999999983,-0.028463671874999985,-0.04676367187499997,8.20397019564583,False,False,max_iterations,20.0,-0.028463671874999985,0.028463671874999985,-0.0409832478407427,0.0409832478407427,5.0,185.0,32.0,32.0,137,82,65,5,5,1,295,0.004293749999999985,0.0009368164062499851,0.018207636718749986,0.028463671874999985,-0.024169921875,16384.0,277504.0
2026-05-28T15:52:36.767379+00:00,adaptive_snapshot,auto,ibm_kingston,z_boson_mass_window,binary_qubits,none,True,True,16384.0,0.10986328125,0.0024431192825556786,1800.0,0.09355952559675725,1e-05,20.0,256.0,65536.0,256.0,91.1876,76.1876,106.1876,2.00008,109.999,10,0.09355952559675725,0.1018866036130711,0.008327078016313855,0.016303755653242755,0.0079766776369289,6.673335915137083,False,False,cost_exceeds_expected_gain,6.0,0.016303755653242755,0.016303755653242755,0.011980829255648542,0.011980829255648542,5.0,180.0,32.0,32.0,101,84,47,5,5,1,243,0.004692338096757245,0.0012743693467572453,0.01043701171875,0.016303755653242755,-0.01161141755648551,16384.0,48128.0
2026-06-03T23:15:39.576089+00:00,adaptive_snapshot,auto,ibm_marrakesh,z_boson_mass_window,binary_qubits,none,True,True,4096.0,0.086181640625,0.00438487628115336,353.0,0.09355952559675725,1e-05,20.0,256.0,65536.0,256.0,91.1876,76.1876,106.1876,2.00008,109.999,10,0.09355952559675725,0.1018866036130711,0.008327078016313855,-0.007377884971757245,-0.0157049629880711,1.6825754020627988,True,False,cost_exceeds_expected_gain,3.0,-0.007377884971757245,0.007377884971757245,-0.007377884971757245,0.007377884971757245,5.0,197.0,32.0,32.0,107,87,50,5,5,1,255,0.049614213096757245,0.0007860880967572453,0.019259395388423913,0.007377884971757245,0.042236328125,4096.0,7168.0
